subject,run,hemi,mode_k,beta,p,metric
sub-EN057,16,L,41,-0.9042664419611344,0.7037582528892199,mean
sub-EN057,16,L,42,0.0227431539864278,0.5689844944764051,mean
sub-EN057,16,L,43,0.0499627785861737,0.2623315801644219,mean
sub-EN057,16,L,44,-0.0607363546658482,0.4618516448869812,mean
sub-EN057,16,L,45,-0.0421937324694191,0.7858947706133542,mean
sub-EN057,16,L,46,-0.2798914495842424,0.7109372871292498,mean
sub-EN057,16,L,47,-0.0716311373733654,0.5495691503150184,mean
sub-EN057,16,L,48,-1.4852933958321948,0.6862770899314822,mean
sub-EN057,16,L,49,-0.1324334350079311,0.7336261231402392,mean
sub-EN057,16,L,50,-0.0500149700457783,0.295657451726322,mean
sub-EN057,16,L,51,-0.0864685085486175,0.6104883710088836,mean
sub-EN057,16,L,52,-0.0012931313396754,0.9874325755503064,mean
sub-EN057,16,L,53,-0.3714936124388567,0.6264266088856604,mean
sub-EN057,16,L,54,-0.1456113603043678,0.5952413550153038,mean
sub-EN057,16,L,55,-0.0126392502552422,0.601483562554032,mean
sub-EN057,16,L,56,0.0126295060370098,0.8601662476000376,mean
sub-EN057,16,L,57,-0.0467746254782938,0.6660008262025541,mean
sub-EN057,16,L,58,-0.023727574057922,0.8682301877497355,mean
sub-EN057,16,L,59,-0.0974818056059779,0.7510837457631159,mean
sub-EN057,16,L,60,-0.1776414695475433,0.7309176231735212,mean
sub-EN057,16,L,61,-0.0804259266146639,0.6235407164132486,mean
sub-EN057,16,L,62,-0.1802458685703553,0.7274658322903127,mean
sub-EN057,16,L,63,-0.4306847538300544,0.6773390704073323,mean
sub-EN057,16,L,64,-0.083386626232865,0.596650927333787,mean
sub-EN057,16,L,65,-0.0703858586036602,0.563484380078255,mean
sub-EN057,16,L,66,-0.0353194679153441,0.832606062267389,mean
sub-EN057,16,L,67,-0.0176472370543657,0.8949531176258623,mean
sub-EN057,16,L,68,-0.3876088219412693,0.6918222924466333,mean
sub-EN057,16,L,69,-0.0236406509957933,0.5548233080187758,mean
sub-EN057,16,L,70,-0.1924364316483934,0.7302677484898824,mean
sub-EN057,16,L,71,-0.0881440522451095,0.6681820900475283,mean
sub-EN057,16,L,72,-0.0419924497569851,0.2047538850838841,mean
sub-EN057,16,L,73,0.0278388958431272,0.4205932049092865,mean
sub-EN057,16,L,74,-0.246769486484054,0.6734646781068601,mean
sub-EN057,16,L,75,-0.115228082870852,0.0238390597559272,mean
sub-EN057,16,L,76,-0.1278982962087739,0.5941952025812458,mean
sub-EN057,16,L,77,-0.1559358458630908,0.5579039604775453,mean
sub-EN057,16,L,78,-0.4288024823302447,0.6950455120593158,mean
